Unnamed: 0,Source_ID,Target_ID,Source_Mol,Target_Mol,Source_Mol_pCMC,Target_Mol_pCMC,Delta_pCMC,Source_Mol_Area_min,Target_Mol_Area_min,Delta_Area_min,Source_Mol_AW_ST_CMC,Target_Mol_AW_ST_CMC,Delta_AW_ST_CMC
999,compound_399,compound_408,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,1.6382721639824098,2.92081875395238,"(1.1, 1.3]",0.48,0.46,no_change,32.5,33.0,no_change
1000,compound_401,compound_408,CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,1.7958800173440803,2.92081875395238,"(1.1, 1.3]",0.48,0.46,no_change,30.5,33.0,low->high
1001,compound_402,compound_408,CCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,2.22184874961636,2.92081875395238,"(0.5, 0.7]",0.48,0.46,no_change,30.5,33.0,low->high
1002,compound_224,compound_41,CCCCCCCCOCCOCCOCCOCCO,CCCCCCCCC(O)CCO,2.08884572982788,2.63827216398241,"(0.5, 0.7]",0.6845748424530029,0.32,high->low,30.5,23.4,no_change
1003,compound_267,compound_224,CCCCCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCO,0.934628784656525,2.08884572982788,"(1.1, 1.3]",0.843807816505432,0.6845748424530029,no_change,32.0,30.5,high->low
1004,compound_225,compound_224,CCCCCCCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCO,2.0362121726544498,2.08884572982788,"(-0.1, 0.1]",1.15,0.6845748424530029,no_change,28.8,30.5,no_change
1005,compound_226,compound_224,CCCCCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCO,2.00436480540245,2.08884572982788,"(-0.1, 0.1]",0.8196214437484741,0.6845748424530029,no_change,31.8,30.5,high->low
1006,compound_268,compound_225,CCCCCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCOCCO,0.961923122406006,2.0362121726544498,"(0.9, 1.1]",0.8301532864570621,1.15,no_change,33.0,28.8,high->low
1007,compound_226,compound_225,CCCCCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCOCCO,2.00436480540245,2.0362121726544498,"(-0.1, 0.1]",0.8196214437484741,1.15,no_change,31.8,28.8,high->low
1008,compound_28,compound_226,CCCC(CCC)COCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCOCCOCCO,1.03120172023773,2.00436480540245,"(0.9, 1.1]",0.678516864776611,0.8196214437484741,no_change,31.7,31.8,no_change
1009,compound_277,compound_226,CCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCOCCOCCO,0.7546094655990601,2.00436480540245,"(1.1, 1.3]",0.777616381645203,0.8196214437484741,no_change,34.3,31.8,no_change
1010,compound_20,compound_226,CC(C)COCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCOCCOCCO,0.37577748298645,2.00436480540245,"(1.5, 1.7]",0.721915364265442,0.8196214437484741,no_change,35.0,31.8,no_change
1011,compound_269,compound_226,CCCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCOCCOCCO,1.1322953701019298,2.00436480540245,"(0.7, 0.9]",0.793595373630524,0.8196214437484741,no_change,31.8,31.8,no_change
1012,compound_24,compound_226,CCC(CC)COCCOCCOCCOCCOCCOCCO,CCCCCCCCOCCOCCOCCOCCOCCOCCO,0.5701470375061041,2.00436480540245,"(1.3, 1.5]",0.666382431983948,0.8196214437484741,no_change,33.6,31.8,no_change
1013,compound_244,compound_7,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,3.55484008789063,3.6040050983429,"(-0.1, 0.1]",0.643297791481018,0.66837352514267,no_change,29.8,28.1,no_change
1014,compound_226,compound_244,CCCCCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,2.00436480540245,3.55484008789063,"(1.5, 1.7]",0.8196214437484741,0.643297791481018,no_change,31.8,29.8,high->low
1015,compound_246,compound_244,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,3.53028416633606,3.55484008789063,"(-0.1, 0.1]",0.671518862247467,0.643297791481018,no_change,31.8,29.8,high->low
1016,compound_250,compound_244,CCCCCCCCc1ccccc1CCOCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,3.48148606012211,3.55484008789063,"(-0.1, 0.1]",0.7883519530296329,0.643297791481018,no_change,32.883190155029304,29.8,high->low
1017,compound_247,compound_244,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,3.49230432510376,3.55484008789063,"(-0.1, 0.1]",0.696442306041718,0.643297791481018,no_change,33.3,29.8,high->low
1018,compound_248,compound_244,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,3.4815387725830096,3.55484008789063,"(-0.1, 0.1]",0.7317011952400211,0.643297791481018,no_change,34.8,29.8,high->low
1019,compound_226,compound_249,CCCCCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCc1ccccc1CCOCCOCCOCCOCCOCCOCCO,2.00436480540245,3.52287874528034,"(1.5, 1.7]",0.8196214437484741,0.755766093730927,no_change,31.8,32.100963592529304,no_change
1020,compound_249,compound_244,CCCCCCCCc1ccccc1CCOCCOCCOCCOCCOCCOCCO,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,3.52287874528034,3.55484008789063,"(-0.1, 0.1]",0.755766093730927,0.643297791481018,no_change,32.100963592529304,29.8,high->low
1021,compound_249,compound_246,CCCCCCCCc1ccccc1CCOCCOCCOCCOCCOCCOCCO,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCO)cc1,3.52287874528034,3.53028416633606,"(-0.1, 0.1]",0.755766093730927,0.671518862247467,no_change,32.100963592529304,31.8,no_change
1022,compound_250,compound_249,CCCCCCCCc1ccccc1CCOCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCc1ccccc1CCOCCOCCOCCOCCOCCOCCO,3.48148606012211,3.52287874528034,"(-0.1, 0.1]",0.7883519530296329,0.755766093730927,no_change,32.883190155029304,32.100963592529304,no_change
1023,compound_8,compound_246,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCO)cc1,3.5152766704559304,3.53028416633606,"(-0.1, 0.1]",0.707224428653717,0.671518862247467,no_change,32.5,31.8,no_change
1024,compound_247,compound_246,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCO)cc1,3.49230432510376,3.53028416633606,"(-0.1, 0.1]",0.696442306041718,0.671518862247467,no_change,33.3,31.8,no_change
1025,compound_248,compound_246,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCO)cc1,3.4815387725830096,3.53028416633606,"(-0.1, 0.1]",0.7317011952400211,0.671518862247467,no_change,34.8,31.8,no_change
1026,compound_250,compound_246,CCCCCCCCc1ccccc1CCOCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCO)cc1,3.48148606012211,3.53028416633606,"(-0.1, 0.1]",0.7883519530296329,0.671518862247467,no_change,32.883190155029304,31.8,no_change
1027,compound_250,compound_247,CCCCCCCCc1ccccc1CCOCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,3.48148606012211,3.49230432510376,"(-0.1, 0.1]",0.7883519530296329,0.696442306041718,no_change,32.883190155029304,33.3,no_change
1028,compound_247,compound_9,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,3.49230432510376,3.52287874528034,"(-0.1, 0.1]",0.696442306041718,0.739490389823914,no_change,33.3,29.6,high->low
1029,compound_248,compound_247,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,3.4815387725830096,3.49230432510376,"(-0.1, 0.1]",0.7317011952400211,0.696442306041718,no_change,34.8,33.3,no_change
1030,compound_10,compound_248,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,3.48148606012211,3.4815387725830096,"(-0.1, 0.1]",0.778180956840515,0.7317011952400211,no_change,35.5,34.8,no_change
1031,compound_399,compound_222,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCOCCO,1.6382721639824098,2.30980391997149,"(0.5, 0.7]",0.48,0.32,no_change,32.5,26.8,high->low
1033,compound_399,compound_221,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCOCC(O)CO,1.6382721639824098,2.23702150913226,"(0.5, 0.7]",0.48,0.310876071453094,no_change,32.5,25.8095703125,high->low
1034,compound_399,compound_398,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCOC[C@@H](O)CO,1.6382721639824098,2.23657200643706,"(0.5, 0.7]",0.48,0.32,no_change,32.5,24.5,high->low
1035,compound_399,compound_397,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCOC1OC(CO)C(O)C(O)C1O,1.6382721639824098,2.23657200643706,"(0.5, 0.7]",0.48,0.459313869476318,no_change,32.5,28.9949760437012,high->low
1036,compound_399,compound_220,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.6382721639824098,2.1739900222089,"(0.5, 0.7]",0.48,0.503244996070862,no_change,32.5,28.7951927185059,high->low
1037,compound_399,compound_228,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.6382721639824098,2.35704112059021,"(0.7, 0.9]",0.48,0.5243055820465089,no_change,32.5,29.835336685180696,high->low
1038,compound_399,compound_223,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCOCCOCCOCCO,1.6382721639824098,2.30980391997149,"(0.5, 0.7]",0.48,0.32,no_change,32.5,27.0,high->low
1039,compound_399,compound_401,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,1.6382721639824098,1.7958800173440803,"(0.1, 0.3]",0.48,0.48,no_change,32.5,30.5,high->low
1040,compound_399,compound_402,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,1.6382721639824098,2.22184874961636,"(0.5, 0.7]",0.48,0.48,no_change,32.5,30.5,high->low
1041,compound_401,compound_222,CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,CCCCCCCCOCCO,1.7958800173440803,2.30980391997149,"(0.5, 0.7]",0.48,0.32,no_change,30.5,26.8,no_change
1043,compound_401,compound_221,CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,CCCCCCCCOCC(O)CO,1.7958800173440803,2.23702150913226,"(0.3, 0.5]",0.48,0.310876071453094,no_change,30.5,25.8095703125,no_change
1044,compound_401,compound_398,CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,CCCCCCCCOC[C@@H](O)CO,1.7958800173440803,2.23657200643706,"(0.3, 0.5]",0.48,0.32,no_change,30.5,24.5,no_change
1045,compound_401,compound_397,CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,CCCCCCCCOC1OC(CO)C(O)C(O)C1O,1.7958800173440803,2.23657200643706,"(0.3, 0.5]",0.48,0.459313869476318,no_change,30.5,28.9949760437012,no_change
1046,compound_401,compound_220,CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.7958800173440803,2.1739900222089,"(0.3, 0.5]",0.48,0.503244996070862,no_change,30.5,28.7951927185059,no_change
1047,compound_401,compound_228,CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,CCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.7958800173440803,2.35704112059021,"(0.5, 0.7]",0.48,0.5243055820465089,no_change,30.5,29.835336685180696,no_change
1048,compound_401,compound_223,CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,CCCCCCCCOCCOCCOCCO,1.7958800173440803,2.30980391997149,"(0.5, 0.7]",0.48,0.32,no_change,30.5,27.0,no_change
1049,compound_401,compound_402,CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,CCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,1.7958800173440803,2.22184874961636,"(0.3, 0.5]",0.48,0.48,no_change,30.5,30.5,no_change
1050,compound_402,compound_219,CCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,CCCCCCCCOC(CO)CO,2.22184874961636,2.2841155529022203,"(-0.1, 0.1]",0.48,0.29084551334381104,no_change,30.5,24.7,no_change
1051,compound_402,compound_222,CCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,CCCCCCCCOCCO,2.22184874961636,2.30980391997149,"(-0.1, 0.1]",0.48,0.32,no_change,30.5,26.8,no_change
1053,compound_402,compound_221,CCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,CCCCCCCCOCC(O)CO,2.22184874961636,2.23702150913226,"(-0.1, 0.1]",0.48,0.310876071453094,no_change,30.5,25.8095703125,no_change
1054,compound_402,compound_398,CCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,CCCCCCCCOC[C@@H](O)CO,2.22184874961636,2.23657200643706,"(-0.1, 0.1]",0.48,0.32,no_change,30.5,24.5,no_change
1055,compound_402,compound_397,CCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,CCCCCCCCOC1OC(CO)C(O)C(O)C1O,2.22184874961636,2.23657200643706,"(-0.1, 0.1]",0.48,0.459313869476318,no_change,30.5,28.9949760437012,no_change
1056,compound_220,compound_402,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,2.1739900222089,2.22184874961636,"(-0.1, 0.1]",0.503244996070862,0.48,no_change,28.7951927185059,30.5,no_change
1057,compound_402,compound_228,CCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,CCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.22184874961636,2.35704112059021,"(0.1, 0.3]",0.48,0.5243055820465089,no_change,30.5,29.835336685180696,no_change
1058,compound_402,compound_223,CCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,CCCCCCCCOCCOCCOCCO,2.22184874961636,2.30980391997149,"(-0.1, 0.1]",0.48,0.32,no_change,30.5,27.0,no_change
1063,compound_349,compound_394,CCCCCCCCCC(=O)OCC(O)C(O)C(O)CO,CCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,1.23657200643706,2.15490195998574,"(0.9, 1.1]",0.40257316827774,0.46,no_change,26.711624145507802,30.2,no_change
1064,compound_394,compound_48,CCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCCC(O)CO,2.15490195998574,2.63808338133136,"(0.3, 0.5]",0.46,0.22382488846778892,no_change,30.2,24.110853195190398,no_change
1065,compound_394,compound_393,CCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCCOC1OC(CO)C(O)C(O)C1O,2.15490195998574,2.16115090926275,"(-0.1, 0.1]",0.46,0.46,no_change,30.2,30.4,no_change
1066,compound_394,compound_210,CCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.15490195998574,2.6779875614176003,"(0.5, 0.7]",0.46,0.479924827814102,no_change,30.2,28.947320938110398,no_change
1067,compound_394,compound_211,CCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCCOCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.15490195998574,2.7449688366544502,"(0.5, 0.7]",0.46,0.513751924037933,no_change,30.2,29.756414413452106,no_change
1068,compound_399,compound_394,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,CCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N,1.6382721639824098,2.15490195998574,"(0.5, 0.7]",0.48,0.46,no_change,32.5,30.2,high->low
1069,compound_198,compound_56,CCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCCC(=O)N(CCO)CCO,3.09199779882745,3.57839607313017,"(0.3, 0.5]",0.467176824808121,0.455427080392838,no_change,28.9800300598145,34.2848739624023,low->high
1070,compound_198,compound_59,CCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCCC(O)CCO,3.09199779882745,3.73015451431274,"(0.5, 0.7]",0.467176824808121,0.24337923526763894,no_change,28.9800300598145,23.5,no_change
1071,compound_198,compound_60,CCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCCC(O)CO,3.09199779882745,3.74496883665445,"(0.5, 0.7]",0.467176824808121,0.26,no_change,28.9800300598145,22.5,no_change
1072,compound_220,compound_198,CCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.1739900222089,3.09199779882745,"(0.9, 1.1]",0.503244996070862,0.467176824808121,no_change,28.7951927185059,28.9800300598145,no_change
1073,compound_210,compound_198,CCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.6779875614176003,3.09199779882745,"(0.3, 0.5]",0.479924827814102,0.467176824808121,no_change,28.947320938110398,28.9800300598145,no_change
1074,compound_263,compound_198,CCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.03602339000339,3.09199779882745,"(0.9, 1.1]",0.5199099779129029,0.467176824808121,no_change,28.7709255218506,28.9800300598145,no_change
1075,compound_265,compound_198,CCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,2.02701077314465,3.09199779882745,"(0.9, 1.1]",0.524375081062317,0.467176824808121,no_change,28.626230239868196,28.9800300598145,no_change
1076,compound_276,compound_198,CCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.41998788747058,3.09199779882745,"(1.5, 1.7]",0.522490859031677,0.467176824808121,no_change,28.876422882080107,28.9800300598145,no_change
1077,compound_280,compound_198,CCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,1.23702150913226,3.09199779882745,"(1.7, 1.9]",0.5406257510185241,0.467176824808121,no_change,29.3122253417969,28.9800300598145,no_change
1078,compound_198,compound_382,CCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCCOCCOCCOCCO,3.09199779882745,3.22184874961636,"(0.1, 0.3]",0.467176824808121,0.382906019687653,no_change,28.9800300598145,27.5059814453125,no_change
1079,compound_198,compound_389,CCCCCCCCCCOC1[CH][C@H](O)[C@@H](O)C(O)O1,CCCCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,3.09199779882745,3.39794000867204,"(0.3, 0.5]",0.467176824808121,0.46,no_change,28.9800300598145,28.2,no_change
1080,compound_382,compound_56,CCCCCCCCCCOCCOCCOCCO,CCCCCCCCCCC(=O)N(CCO)CCO,3.22184874961636,3.57839607313017,"(0.3, 0.5]",0.382906019687653,0.455427080392838,no_change,27.5059814453125,34.2848739624023,low->high
1081,compound_382,compound_59,CCCCCCCCCCOCCOCCOCCO,CCCCCCCCCCC(O)CCO,3.22184874961636,3.73015451431274,"(0.5, 0.7]",0.382906019687653,0.24337923526763894,no_change,27.5059814453125,23.5,no_change
1082,compound_382,compound_60,CCCCCCCCCCOCCOCCOCCO,CCCCCCCCCCC(O)CO,3.22184874961636,3.74496883665445,"(0.5, 0.7]",0.382906019687653,0.26,no_change,27.5059814453125,22.5,no_change
1083,compound_266,compound_382,CCCCCCOCCOCCOCCO,CCCCCCCCCCOCCOCCOCCO,1.0,3.22184874961636,"(2.1, 2.3]",0.726727545261383,0.382906019687653,high->low,30.4,27.5059814453125,no_change
1084,compound_223,compound_382,CCCCCCCCOCCOCCOCCO,CCCCCCCCCCOCCOCCOCCO,2.30980391997149,3.22184874961636,"(0.9, 1.1]",0.32,0.382906019687653,no_change,27.0,27.5059814453125,no_change
1085,compound_199,compound_382,CCCCCCCCCCOCCOCCOCCOCCO,CCCCCCCCCCOCCOCCOCCO,3.1674910872937594,3.22184874961636,"(-0.1, 0.1]",0.462181091308594,0.382906019687653,no_change,28.3279724121094,27.5059814453125,no_change
1086,compound_200,compound_382,CCCCCCCCCCOCCOCCOCCOCCOCCO,CCCCCCCCCCOCCOCCOCCO,3.11918640771921,3.22184874961636,"(0.1, 0.3]",0.53,0.382906019687653,no_change,29.626775741577106,27.5059814453125,no_change
1087,compound_201,compound_382,CCCCCCCCCCOCCOCCOCCOCCOCCOCCO,CCCCCCCCCCOCCOCCOCCO,3.04575749056068,3.22184874961636,"(0.1, 0.3]",0.6419192552566529,0.382906019687653,high->low,29.8,27.5059814453125,no_change
1088,compound_389,compound_56,CCCCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,CCCCCCCCCCC(=O)N(CCO)CCO,3.39794000867204,3.57839607313017,"(0.1, 0.3]",0.46,0.455427080392838,no_change,28.2,34.2848739624023,low->high
1089,compound_197,compound_389,CCCCCCCCCCN(C)C(=O)COCOCOCO,CCCCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,2.8894102897007503,3.39794000867204,"(0.5, 0.7]",0.419328047266123,0.46,no_change,35.9,28.2,high->low
1090,compound_389,compound_59,CCCCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,CCCCCCCCCCC(O)CCO,3.39794000867204,3.73015451431274,"(0.3, 0.5]",0.46,0.24337923526763894,no_change,28.2,23.5,no_change
1091,compound_389,compound_60,CCCCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,CCCCCCCCCCC(O)CO,3.39794000867204,3.74496883665445,"(0.3, 0.5]",0.46,0.26,no_change,28.2,22.5,no_change
1093,compound_418,compound_389,CCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,CCCCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,1.92081875395238,3.39794000867204,"(1.3, 1.5]",0.71,0.46,high->low,28.2,28.2,no_change
1094,compound_408,compound_389,CCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,CCCCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,2.92081875395238,3.39794000867204,"(0.3, 0.5]",0.46,0.46,no_change,33.0,28.2,high->low
1095,compound_382,compound_389,CCCCCCCCCCOCCOCCOCCO,CCCCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,3.22184874961636,3.39794000867204,"(0.1, 0.3]",0.382906019687653,0.46,no_change,27.5059814453125,28.2,no_change
1096,compound_384,compound_389,CCCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCCCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,2.69897000433602,3.39794000867204,"(0.5, 0.7]",0.41,0.46,no_change,28.5,28.2,no_change
1097,compound_385,compound_389,CCCCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,CCCCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,3.15490195998574,3.39794000867204,"(0.1, 0.3]",0.53,0.46,no_change,28.0,28.2,no_change
1098,compound_389,compound_386,CCCCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,CCCCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,3.39794000867204,3.60205999132796,"(0.1, 0.3]",0.46,0.53,no_change,28.2,28.5,no_change
1099,compound_389,compound_387,CCCCCCCCCCSC[C@H](O)[C@H](O)[C@@H](O)CO,CCCCCCCCCCSC(O)[C@H]1OC(=O)[C@@H](O)[C@@H]1O,3.39794000867204,4.48148606012211,"(0.9, 1.1]",0.46,0.33,no_change,28.2,28.0,no_change
1101,compound_199,compound_56,CCCCCCCCCCOCCOCCOCCOCCO,CCCCCCCCCCC(=O)N(CCO)CCO,3.1674910872937594,3.57839607313017,"(0.3, 0.5]",0.462181091308594,0.455427080392838,no_change,28.3279724121094,34.2848739624023,low->high
1102,compound_199,compound_57,CCCCCCCCCCOCCOCCOCCOCCO,CCCCCCCCCCC(=O)NCCOCCOCCOCCO,3.1674910872937594,3.3010299956639804,"(0.1, 0.3]",0.462181091308594,0.448722779750824,no_change,28.3279724121094,30.4918518066406,no_change
1103,compound_199,compound_59,CCCCCCCCCCOCCOCCOCCOCCO,CCCCCCCCCCC(O)CCO,3.1674910872937594,3.73015451431274,"(0.5, 0.7]",0.462181091308594,0.24337923526763894,no_change,28.3279724121094,23.5,no_change
